Season,Player,G,MP,USG%,FGA,Personal Fouls Committed,BLK,STL,DRB,ORB,TOV,AST,% of FG Ast'd - 3P,% of FG Ast'd - 2P,FTr,Shooting Fouls Drawn,Corner 3s - %3PA,% of FGA by Distance - 3P,% of FGA by Distance - 16-3P,% of FGA by Distance - 10-16,% of FGA by Distance - 3-10,% of FGA by Distance - 0-3,Dunks - %FGA
2004,Keon Clark,2.0,27.0,10.3,37.925925925925924,6.320987654320987,0.0,6.320987654320987,37.925925925925924,6.320987654320987,0.0,6.320987654320987,0.0,0.5,0.0,,0.0,0.0,0.333,0.167,0.167,0.333,0.0
2004,Kevin Garnett,82.0,3231.0,29.6,29.086558228995045,3.7100201822697763,3.2648177603974027,2.226012109361866,16.175687994696226,4.452024218723732,3.8584209895605674,7.4200403645395525,0.818,0.663,0.289,,0.0,0.027,0.32,0.24,0.184,0.228,0.07
2004,Kurt Thomas,80.0,2548.0,18.5,23.62092717777849,8.40359909209427,2.2712429978633164,1.589870098504321,14.763079486111554,4.0882373961539695,3.8611130963676374,4.3153616959403,0.0,0.801,0.153,,0.0,0.004,0.346,0.328,0.157,0.165,0.005
2004,Kwame Brown,74.0,2239.0,17.3,20.13389104312463,4.7817991227421,1.7617154662734051,2.265062742351521,12.583681901952893,6.040167312937388,4.7817991227421,3.775104570585868,1.0,0.568,0.567,,0.5,0.003,0.032,0.134,0.355,0.475,0.129
2004,Lamar Odom,80.0,3003.0,24.5,23.05530633202961,5.559435569425579,1.4716152977891241,1.7986409195200401,12.590486436640283,3.2702562173091643,4.9053843259637455,6.704025245483788,0.902,0.344,0.406,,0.102,0.182,0.091,0.086,0.243,0.398,0.035
2004,Lee Nailon,57.0,780.0,23.0,70.1322603550296,19.686248520710063,1.230390532544379,3.691171597633136,17.2254674556213,13.534295857988166,9.843124260355031,8.61273372781065,0.0,0.66,0.177,,0.667,0.009,0.19,0.278,0.257,0.266,0.015
2004,Lonny Baxter,62.0,766.0,17.2,51.32006898949477,30.1882758761734,7.54706896904335,4.528241381426009,30.1882758761734,15.0941379380867,9.056482762852019,4.528241381426009,1.0,0.667,0.364,,0.667,0.014,0.115,0.086,0.201,0.584,0.091
2004,Luke Walton,72.0,730.0,13.3,47.067490335897915,22.413090636141863,2.2413090636141866,8.965236254456746,26.895708763370234,11.206545318070932,13.447854381685117,35.860945017826985,1.0,0.635,0.288,,0.308,0.255,0.216,0.111,0.105,0.314,0.0
2004,Malik Allen,45.0,616.0,18.3,54.10018552875697,22.13189407994603,7.377298026648676,3.688649013324338,20.90234440883792,11.065947039973015,7.377298026648676,4.918198684432451,0.0,0.675,0.167,,0.0,0.0,0.48,0.232,0.177,0.111,0.01
2004,Malik Rose,67.0,1256.0,22.6,39.33725506105725,15.734902024422897,2.62248367073715,3.278104588421437,20.32424844821291,10.4899346829486,11.145555600632887,6.556209176842874,0.0,0.705,0.557,,0.0,0.007,0.25,0.163,0.171,0.408,0.072
2004,Marc Jackson,22.0,598.0,18.1,24.323164170423144,6.23670876164696,0.9355063142470439,1.55917719041174,11.537911209046877,6.23670876164696,3.430189818905828,2.4946835046587843,0.0,0.704,0.474,,0.0,0.006,0.146,0.234,0.193,0.421,0.029
2004,Marcus Haislip,31.0,263.0,16.4,76.8255374517486,25.608512483916204,12.804256241958102,6.402128120979051,32.01064060489525,22.407448423426676,9.603192181468575,3.2010640604895255,1.0,0.629,0.378,,0.5,0.027,0.095,0.189,0.203,0.486,0.23
2004,Mark Pope,4.0,20.0,11.9,46.08000000000001,184.32000000000005,0.0,27.647999999999996,73.72800000000001,0.0,73.72800000000001,0.0,0.0,1.0,0.5,,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2004,Maurice Taylor,75.0,2081.0,22.7,30.525375349752604,10.175125116584201,1.7956103146913298,1.7956103146913298,10.175125116584201,5.087562558292101,5.985367715637768,4.189757400946435,0.0,0.559,0.227,,0.0,0.003,0.306,0.213,0.184,0.294,0.063
2004,Mehmet Okur,71.0,1580.0,21.7,35.35888735779522,8.839721839448805,4.187236660791539,2.326242589328633,17.214195161031885,10.700715910911711,6.513479250120172,4.652485178657266,0.889,0.562,0.386,,0.146,0.089,0.17,0.203,0.188,0.351,0.037
2004,Melvin Ely,42.0,510.0,16.6,56.252678200692046,25.001190311418686,6.250297577854671,3.1251487889273357,20.313467128027686,17.188318339100352,7.81287197231834,7.81287197231834,0.0,0.394,0.275,,0.0,0.007,0.065,0.17,0.431,0.327,0.092
2004,Michael Ruffin,41.0,733.0,11.2,20.9045217750596,18.021139461258276,3.6042278922516555,3.6042278922516555,22.346212931960267,13.696065990556292,7.208455784503311,7.208455784503311,0.0,0.526,0.325,,0.0,0.0,0.077,0.111,0.214,0.598,0.179
2004,Mike Sweetney,42.0,494.0,18.6,54.959287973905475,23.316061564687175,4.996298906718679,6.661731875624907,34.97409234703077,26.64692750249963,13.323463751249815,4.996298906718679,0.0,0.536,0.414,,0.0,0.007,0.1,0.121,0.264,0.507,0.079
2004,Nenê,77.0,2504.0,17.0,17.865251252947363,7.843281037879331,1.0893445885943516,3.2680337657830547,9.804101297349163,4.357378354377406,5.228854025252887,4.793116189815147,0.0,0.713,0.559,,0.0,0.003,0.108,0.117,0.19,0.581,0.213
2004,Nikoloz Tskitishvili,39.0,307.0,21.7,115.2647815891946,48.3368438922429,7.436437521883523,7.436437521883523,37.18218760941761,22.309312565650565,14.872875043767046,11.154656282825282,1.0,0.784,0.238,,0.091,0.09,0.541,0.057,0.139,0.172,0.025
2004,Othella Harrington,56.0,872.0,16.0,34.208029627135765,22.805353084757176,2.850669135594647,1.9004460903964313,19.95468394916253,9.502230451982157,11.402676542378588,4.751115225991079,0.0,0.66,0.386,,0.0,0.0,0.079,0.322,0.262,0.337,0.005
2004,P.J. Brown,80.0,2753.0,14.8,17.315699189696172,4.863960446543869,1.7510257607557929,1.9455841786175472,11.08982981812002,5.836752535852642,2.529259432202812,3.6966099393733405,0.0,0.767,0.26,,0.0,0.001,0.296,0.271,0.111,0.32,0.067
2004,Pat Garrity,2.0,22.0,6.2,28.561983471074377,19.041322314049584,0.0,0.0,0.0,0.0,0.0,9.520661157024792,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2004,Pau Gasol,78.0,2458.0,26.8,31.089427259985662,5.568255628654146,3.944181070296688,1.3920639071635366,11.832543210890062,6.032276931041993,5.568255628654146,5.80026627984807,1.0,0.57,0.487,,0.333,0.014,0.109,0.108,0.376,0.394,0.118
2004,Paul Shirley,7.0,86.0,17.3,50.37274202271496,19.843807463493782,1.5264467279610598,1.5264467279610598,16.79091400757166,16.79091400757166,19.843807463493782,9.158680367766358,0.0,0.7,0.13,,1.0,0.043,0.391,0.0,0.304,0.261,0.043
2004,Popeye Jones,5.0,10.0,9.2,230.40000000000003,230.40000000000003,0.0,0.0,0.0,115.20000000000002,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2004,Rasheed Wallace,68.0,2390.0,23.4,26.671075926541903,5.222308573029183,3.3571983683759035,1.6785991841879517,9.885084084662383,2.797665306979919,3.3571983683759035,4.289753470702543,0.988,0.691,0.218,,0.153,0.255,0.156,0.203,0.209,0.177,0.077
2004,Reggie Evans,75.0,1280.0,10.7,17.40234375,18.193359375,0.791015625,5.537109375,26.89453125,16.611328125,7.119140625,3.1640625,0.0,0.567,0.897,,0.0,0.018,0.067,0.055,0.17,0.691,0.073
2004,Robert Archibald,32.0,256.0,10.7,36.0,57.60000000000001,3.6000000000000005,14.400000000000002,36.0,25.199999999999996,10.799999999999999,14.400000000000002,0.0,0.444,0.939,,0.0,0.0,0.121,0.091,0.152,0.636,0.03
2004,Robert Horry,81.0,1290.0,16.1,39.060837209302335,18.16783126014062,5.450349378042185,5.450349378042185,18.16783126014062,11.8090903190914,6.358740941049216,10.90069875608437,0.927,0.71,0.307,,0.139,0.31,0.152,0.121,0.118,0.299,0.075
2004,Rodney Rogers,69.0,1409.0,21.5,40.33495066945183,14.918406411989034,2.2101342832576343,4.972802137329677,16.57600712443226,7.73546999140172,7.73546999140172,11.050671416288171,0.96,0.605,0.194,,0.138,0.301,0.154,0.05,0.061,0.434,0.042
2004,Ryan Bowen,52.0,392.0,7.2,40.54310703873386,36.48879633486048,12.162932111620156,12.162932111620156,36.48879633486048,32.4344856309871,4.054310703873387,12.162932111620156,0.0,0.833,0.226,,0.0,0.0,0.321,0.038,0.075,0.566,0.019
2004,Ryan Humphrey,2.0,11.0,24.6,152.33057851239667,114.24793388429751,0.0,38.08264462809917,38.08264462809917,76.16528925619834,76.16528925619834,38.08264462809917,0.0,1.0,0.0,,0.0,0.25,0.5,0.0,0.0,0.25,0.0
2004,Samaki Walker,33.0,418.0,15.0,43.0803324099723,22.976177285318563,4.30803324099723,4.30803324099723,30.156232686980616,18.668144044321338,7.180055401662051,2.8720221606648204,0.0,0.553,0.444,,0.0,0.02,0.101,0.172,0.283,0.424,0.091
2004,Scott Padgett,58.0,547.0,17.7,75.12107724032364,33.674965659455424,5.180763947608528,5.180763947608528,41.44611158086823,20.723055790434113,10.361527895217057,10.361527895217057,0.929,0.63,0.192,,0.246,0.389,0.174,0.096,0.03,0.311,0.006
2004,Shareef Abdur-Rahim,85.0,2684.0,24.4,28.653454483265627,6.00798239165247,0.9243049833311492,1.8486099666622984,12.247041029137726,5.083677408321321,5.083677408321321,4.621524916655745,0.889,0.539,0.407,,0.206,0.032,0.176,0.116,0.319,0.357,0.069
2004,Stanislav Medvedenko,68.0,1442.0,20.1,40.475933218041675,14.34590038107806,1.537060755115506,3.074121510231012,14.85825396611656,11.271778870847047,4.611182265346518,4.098828680308017,0.0,0.709,0.216,,0.333,0.006,0.363,0.184,0.143,0.304,0.02
2004,Stromile Swift,77.0,1528.0,22.8,43.29611578629973,14.04198349825937,8.776239686412106,4.095578520325649,18.13756201858502,10.531487623694527,6.4359091033688784,2.925413228804036,1.0,0.697,0.459,,0.25,0.007,0.221,0.1,0.24,0.433,0.165
2004,Tim Duncan,69.0,2527.0,29.7,29.374215911761997,4.122696970071859,4.638034091330842,1.546011363776947,15.80367171860879,5.668708333848805,4.638034091330842,5.325150253009483,0.5,0.532,0.498,,0.0,0.01,0.125,0.215,0.317,0.333,0.073
2004,Tom Gugliotta,55.0,819.0,14.2,38.44516899461954,15.585879322143061,2.0781172429524077,6.2343517288572246,22.859289672476486,12.468703457714449,7.273410350333427,11.429644836238243,0.0,0.739,0.138,,0.25,0.02,0.438,0.158,0.099,0.286,0.025
2004,Toni Kukoč,73.0,1522.0,21.0,36.571938506806006,7.950421414523044,1.5900842829046087,4.24022475441229,15.370814734744549,4.24022475441229,7.950421414523044,14.310758546141479,0.98,0.519,0.393,,0.119,0.332,0.146,0.087,0.083,0.352,0.024
2004,Tony Massenburg,59.0,789.0,16.7,47.66879960676026,30.92030244762827,3.8650378059535337,2.576691870635689,28.34361057699258,12.883459353178445,10.306767482542757,6.4417296765892225,0.0,0.577,0.288,,0.0,0.005,0.151,0.205,0.361,0.279,0.105
2004,Torraye Braggs,15.0,154.0,15.8,48.08905380333951,41.531455557429574,2.185866081969978,6.557598245909933,30.602125147579684,26.23039298363973,19.672794737729802,10.92933040984989,0.0,0.688,0.364,,0.0,0.0,0.152,0.152,0.212,0.485,0.0
2004,Travis Outlaw,8.0,19.0,24.3,367.61883656509696,40.84653739612189,0.0,40.84653739612189,122.53961218836565,122.53961218836565,40.84653739612189,40.84653739612189,0.0,0.333,0.571,,0.0,0.0,0.286,0.286,0.143,0.286,0.286
2004,Troy Murphy,28.0,610.0,23.6,42.23360171996775,10.19431765654394,2.912662187583983,1.9417747917226558,21.844966406879873,8.252542864821285,5.825324375167966,3.3981058855146467,1.0,0.794,0.329,,0.471,0.07,0.457,0.074,0.128,0.272,0.033
2004,Tyrone Hill,5.0,38.0,10.8,39.88919667590028,79.77839335180056,7.9778393351800565,0.0,23.933518005540165,39.88919667590028,15.955678670360113,0.0,0.0,0.667,0.8,,0.0,0.0,0.0,0.2,0.2,0.6,0.0
2004,Tyson Chandler,35.0,782.0,14.2,20.76909491696156,11.538386064978646,5.538425311189749,2.3076772129957286,24.922913900353876,10.615315179780353,5.076889868590603,3.23074809819402,0.0,0.567,0.747,,0.0,0.006,0.139,0.101,0.253,0.5,0.12
2004,Udonis Haslem,75.0,1795.0,15.8,24.133890953670438,10.458019413257189,1.206694547683522,1.6089260635780294,15.28479760399128,10.055787897362684,4.022315158945073,2.815620611261551,0.0,0.644,0.409,,0.333,0.007,0.217,0.177,0.168,0.432,0.069
2004,Vin Baker,54.0,1313.0,20.1,31.176727655775718,11.691272870915892,2.338254574183179,1.9485454784859824,12.080981966613091,8.183891009641126,5.45592733976075,4.676509148366358,1.0,0.628,0.363,,0.0,0.007,0.171,0.144,0.273,0.405,0.044
2004,Vladimir Radmanović,77.0,2321.0,19.5,26.62581703016554,6.08590103546641,1.2678960490555018,2.5357920981110036,9.889589182632916,3.550108937355405,3.550108937355405,4.5644257765998075,0.936,0.527,0.156,,0.318,0.464,0.179,0.058,0.09,0.209,0.059
2004,Walter McCarty,77.0,1900.0,15.6,25.731531523545705,8.703312132963989,1.1352146260387812,3.4056438781163436,10.216931634349033,1.5136195013850418,4.540858504155125,6.054478005540167,0.971,0.591,0.157,,0.336,0.7,0.103,0.059,0.052,0.086,0.023
2004,Zach Randolph,81.0,3067.0,27.6,27.158868053744598,4.499694115413306,0.803516806323805,1.2856268901180878,12.052752094857075,4.821100837942829,4.821100837942829,3.21406722529522,1.0,0.597,0.287,,0.2,0.004,0.183,0.164,0.298,0.351,0.018
2004,Žarko Čabarkapa,49.0,570.0,21.7,68.10592797783934,25.539722991689754,5.10794459833795,3.405296398891967,25.539722991689754,8.513240997229918,18.72913019390582,13.621185595567868,0.833,0.693,0.269,,0.281,0.162,0.173,0.142,0.173,0.35,0.091
2005,Al Jefferson,71.0,1051.0,21.2,54.67604392898431,28.389484347741856,8.411699065997588,3.1543871497490947,28.389484347741856,17.874860515244873,9.463161449247286,3.1543871497490947,0.0,0.585,0.366,,0.333,0.008,0.03,0.087,0.333,0.542,0.136
2005,Alan Henderson,78.0,1203.0,11.3,27.120547757787573,18.40322883564157,4.84295495674778,3.874363965398225,23.24618379238935,20.340410818340683,5.811545948097337,2.9057729740486686,0.0,0.552,0.345,,0.0,0.009,0.023,0.082,0.209,0.677,0.068
2005,Anderson Varejão,54.0,863.0,14.4,32.475130409563235,20.747999983887617,6.314608690748406,7.216695646569608,24.356347807172433,18.041739116424022,4.5104347791060055,4.5104347791060055,0.0,0.606,0.658,,0.5,0.01,0.192,0.098,0.155,0.544,0.078
2005,Andrei Kirilenko,41.0,1349.0,21.3,21.70833228468387,5.3206696776185955,7.023283974456545,3.4052285936759015,8.513071484189751,4.682189316304364,4.682189316304364,6.810457187351803,0.913,0.652,0.617,,0.117,0.183,0.188,0.107,0.081,0.44,0.107
2005,Antawn Jamison,68.0,2605.0,24.1,27.47406324026215,3.4538822359186705,0.3139892941744246,1.2559571766976985,8.320716295622253,3.7678715300930947,2.6689090004826093,3.6108768830058824,0.944,0.663,0.249,,0.236,0.175,0.269,0.129,0.226,0.201,0.006
2005,Anthony Miller,2.0,9.0,19.9,170.66666666666666,113.77777777777777,0.0,56.888888888888886,56.888888888888886,0.0,56.888888888888886,56.888888888888886,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005,Antoine Walker,77.0,2955.0,27.2,28.002833981808344,4.380331572573371,1.251523306449535,1.8772849596743018,10.481507691514855,3.7545699193486035,5.162533639104331,5.318974052410523,0.891,0.335,0.271,,0.235,0.248,0.046,0.076,0.218,0.412,0.009
2005,Antonio Davis,72.0,1843.0,14.1,20.395050769155134,7.032776127294872,2.1098328381884617,1.4065552254589746,13.362274641860257,7.384414933659618,4.571304482741667,3.8680268700121796,0.0,0.71,0.363,,0.0,0.0,0.246,0.2,0.165,0.389,0.081
2005,Antonio McDyess,77.0,1797.0,20.3,32.99608195071921,10.998693983573068,2.96118684173121,2.5381601500553232,16.921067667035487,9.729613908545407,5.0763203001106465,3.8072402250829853,0.0,0.775,0.321,,0.0,0.002,0.216,0.348,0.134,0.301,0.059
2005,Austin Croshere,73.0,1827.0,18.7,25.01266767507637,7.724500311420645,0.7356666963257757,2.574833437140215,13.609833882026852,5.14966687428043,5.14966687428043,4.781833526117541,0.956,0.58,0.515,,0.224,0.35,0.165,0.08,0.064,0.34,0.064
2005,Bo Outlaw,39.0,214.0,9.4,68.8694558476723,53.56513232596734,22.956485282557427,15.304323521704951,68.8694558476723,30.608647043409903,15.304323521704951,22.956485282557427,0.0,0.5,0.265,,0.0,0.0,0.353,0.088,0.059,0.5,0.0
2005,Brandon Hunter,31.0,224.0,21.9,105.9061224489796,61.77857142857144,8.825510204081635,4.412755102040817,61.77857142857144,35.30204081632654,30.88928571428572,4.412755102040817,0.0,0.486,0.534,,0.0,0.0,0.055,0.041,0.37,0.534,0.137
2005,Brian Cardinal,58.0,1433.0,19.6,27.930441507113017,11.323151962343115,1.1323151962343112,5.661575981171557,10.56827516485357,4.151822386192475,5.284137582426785,7.548767974895409,0.955,0.578,0.419,,0.272,0.289,0.266,0.111,0.102,0.231,0.005
2005,Brian Scalabrine,54.0,1167.0,17.2,30.092489476014563,10.359709491742722,1.4799584988203884,2.959916997640777,14.799584988203886,7.399792494101943,5.919833995281554,7.8931119937087395,1.0,0.718,0.208,,0.441,0.205,0.274,0.087,0.142,0.292,0.024
2005,Brian Skinner,49.0,941.0,13.0,26.23884284360704,13.11942142180352,6.24734353419215,3.7484061205152908,21.865702369672526,13.744155775222731,4.997874827353721,5.622609180772935,0.0,0.529,0.341,,0.0,0.005,0.049,0.102,0.366,0.478,0.146
2005,Carlos Boozer,51.0,1772.0,24.6,25.955792895759984,6.679799642291172,0.9542570917558817,1.526811346809411,11.832787937772936,5.343839713832937,5.152988295481761,5.343839713832937,0.0,0.679,0.387,,0.0,0.001,0.218,0.201,0.16,0.42,0.082
2005,Chris Bosh,81.0,3017.0,21.7,20.593187669607065,4.6500746350725635,2.3250373175362817,1.4946668469876094,10.794816117132736,3.9857782586336246,3.819704164523891,3.155407788084954,1.0,0.613,0.539,,0.2,0.01,0.227,0.242,0.164,0.357,0.116
2005,Chris Webber,67.0,2370.0,29.3,35.169707418682904,5.8923070020829975,1.4730767505207494,2.577884313411312,13.257690754686747,3.4985572824867806,4.971634033007531,8.654325909309405,0.867,0.648,0.178,,0.023,0.034,0.447,0.121,0.193,0.206,0.055
2005,Christian Laettner,49.0,739.0,15.1,38.49190051289,16.207116005427373,3.038834251017632,7.090613252374474,19.245950256445,7.090613252374474,6.077668502035264,8.103558002713687,1.0,0.708,0.321,,0.143,0.038,0.457,0.13,0.027,0.348,0.0
2005,Clarence Weatherspoon,40.0,525.0,13.0,38.78661224489796,25.411918367346942,2.674938775510204,2.674938775510204,29.424326530612245,12.037224489795921,5.349877551020408,5.349877551020408,0.0,0.745,0.307,,0.0,0.0,0.254,0.246,0.14,0.36,0.018
2005,Corliss Williamson,72.0,1527.0,22.6,41.49104874537307,15.367055090878916,1.0244703393919279,2.561175848479819,11.269173733311208,7.171292375743493,6.1468220363515655,5.634586866655604,0.0,0.626,0.418,,0.5,0.003,0.096,0.123,0.327,0.45,0.022
2005,Darius Songaila,81.0,1668.0,16.2,32.59955488846334,13.583147870193056,1.0866518296154446,3.259955488846333,14.6697996998085,8.149888722115834,4.8899332332695,7.606562807308111,0.0,0.739,0.227,,0.0,0.006,0.391,0.078,0.16,0.365,0.039
2005,Dirk Nowitzki,78.0,3020.0,28.7,28.433447655804578,4.303440726283935,2.3054146747949655,1.8443317398359722,13.064016490504805,1.8443317398359722,3.5349691680189466,4.7645236612429285,0.802,0.491,0.49,,0.105,0.158,0.386,0.203,0.072,0.181,0.035
2005,Donnell Harvey,3.0,16.0,14.0,56.7,56.7,24.300000000000004,24.300000000000004,137.70000000000002,56.7,24.300000000000004,24.300000000000004,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005,Donyell Marshall,65.0,1645.0,18.7,32.735484705425854,7.5543426243290455,2.5181142081096812,3.237575410426733,18.34626065908482,5.395959017377889,2.1583836069511553,4.3167672139023106,0.993,0.676,0.154,,0.567,0.613,0.1,0.019,0.047,0.221,0.052
2005,Drew Gooden,82.0,2523.0,21.7,27.98810656584865,6.814495511684889,2.190373557327286,2.190373557327286,16.30611426010313,6.084370992575794,3.893997435248508,3.893997435248508,1.0,0.675,0.329,,0.143,0.03,0.134,0.196,0.269,0.371,0.087
2005,Dwight Howard,82.0,2670.0,16.7,18.037059967175864,6.084791314228001,3.6943375836384296,1.9558257795732858,14.12540840802929,7.605989142785001,4.346279510162858,1.9558257795732858,0.0,0.526,0.61,,0.0,0.003,0.041,0.062,0.301,0.592,0.257
2005,Eddie Griffin,70.0,1492.0,19.0,38.036642252873236,8.621638910651267,8.621638910651267,1.5214656901149293,23.32914058176225,9.128794140689577,4.057241840306479,4.057241840306479,1.0,0.563,0.149,,0.025,0.391,0.119,0.123,0.148,0.22,0.054
2005,Eduardo Nájera,68.0,1185.0,15.8,35.6583675692998,16.691150777119056,3.0347546867489186,4.552132030123379,15.932462105431823,11.380330075308445,6.828198045185067,7.586886716872296,0.833,0.719,0.283,,0.095,0.065,0.323,0.093,0.134,0.385,0.037
2005,Elton Brand,81.0,3001.0,25.4,25.84885096059839,5.035490446869816,3.524843312808871,1.3427974524986177,9.903131212177305,6.2104382178061055,3.860542675933525,4.364091720620507,0.0,0.641,0.387,,0.333,0.002,0.137,0.291,0.237,0.332,0.059
2005,Emeka Okafor,73.0,2600.0,21.8,24.882961420118345,5.267196213017752,3.0876667455621307,1.4530196449704145,12.89554934911243,6.901843313609469,3.0876667455621307,1.6346471005917165,0.0,0.694,0.342,,0.0,0.001,0.168,0.246,0.228,0.356,0.09
2005,Jabari Smith,45.0,648.0,15.3,36.666666666666664,25.55555555555555,3.3333333333333335,6.666666666666667,20.0,6.666666666666667,10.0,8.88888888888889,1.0,0.836,0.372,,0.0,0.014,0.48,0.169,0.041,0.297,0.054
2005,Jamal Sampson,23.0,329.0,13.0,30.40255725649246,25.898474699975054,7.882144473905452,2.2520412782587007,41.66276364778596,18.016330226069606,7.882144473905452,3.3780619173880506,0.0,0.571,0.629,,0.0,0.0,0.242,0.129,0.194,0.435,0.113
2005,James Thomas,11.0,117.0,11.6,36.65798816568047,24.438658777120313,8.146219592373438,8.146219592373438,36.65798816568047,30.548323471400394,12.219329388560157,8.146219592373438,0.0,0.417,0.3,,0.0,0.0,0.05,0.0,0.1,0.85,0.1
2005,Jermaine O'Neal,44.0,1530.0,36.2,36.96636063052672,7.431381776239906,3.810965013456363,1.1432895040369087,13.14782929642445,3.6204167627835444,5.716447520184544,3.6204167627835444,1.0,0.6,0.458,,0.0,0.007,0.163,0.283,0.297,0.249,0.056
